 frequency       v(inoise_spectrum) v(onoise_spectrum)
 1.52000000e+11  3.76276689e-03  1.10359347e-03 
 1.52080000e+11  3.75706801e-03  1.10376364e-03 
 1.52160000e+11  3.75133124e-03  1.10393237e-03 
 1.52240000e+11  3.74553974e-03  1.10410022e-03 
 1.52320000e+11  3.73967774e-03  1.10426774e-03 
 1.52400000e+11  3.73373051e-03  1.10443544e-03 
 1.52480000e+11  3.72768437e-03  1.10460382e-03 
 1.52560000e+11  3.72152662e-03  1.10477333e-03 
 1.52640000e+11  3.71524555e-03  1.10494441e-03 
 1.52720000e+11  3.70883042e-03  1.10511749e-03 
 1.52800000e+11  3.70227143e-03  1.10529294e-03 
 1.52880000e+11  3.69555968e-03  1.10547113e-03 
 1.52960000e+11  3.68868719e-03  1.10565240e-03 
 1.53040000e+11  3.68164684e-03  1.10583707e-03 
 1.53120000e+11  3.67443236e-03  1.10602543e-03 
 1.53200000e+11  3.66703833e-03  1.10621775e-03 
 1.53280000e+11  3.65946010e-03  1.10641428e-03 
 1.53360000e+11  3.65169384e-03  1.10661525e-03 
 1.53440000e+11  3.64373648e-03  1.10682086e-03 
 1.53520000e+11  3.63558567e-03  1.10703131e-03 
 1.53600000e+11  3.62723982e-03  1.10724677e-03 
 1.53680000e+11  3.61869801e-03  1.10746736e-03 
 1.53760000e+11  3.60996004e-03  1.10769324e-03 
 1.53840000e+11  3.60102634e-03  1.10792449e-03 
 1.53920000e+11  3.59189800e-03  1.10816122e-03 
 1.54000000e+11  3.58257673e-03  1.10840349e-03 
 1.54080000e+11  3.57306488e-03  1.10865135e-03 
 1.54160000e+11  3.56336534e-03  1.10890484e-03 
 1.54240000e+11  3.55348160e-03  1.10916397e-03 
 1.54320000e+11  3.54341771e-03  1.10942873e-03 
 1.54400000e+11  3.53317824e-03  1.10969910e-03 
 1.54480000e+11  3.52276830e-03  1.10997504e-03 
 1.54560000e+11  3.51219349e-03  1.11025648e-03 
 1.54640000e+11  3.50145989e-03  1.11054335e-03 
 1.54720000e+11  3.49057408e-03  1.11083554e-03 
 1.54800000e+11  3.47954306e-03  1.11113293e-03 
 1.54880000e+11  3.46837430e-03  1.11143538e-03 
 1.54960000e+11  3.45707568e-03  1.11174273e-03 
 1.55040000e+11  3.44565548e-03  1.11205480e-03 
 1.55120000e+11  3.43412238e-03  1.11237139e-03 
 1.55200000e+11  3.42248545e-03  1.11269226e-03 
 1.55280000e+11  3.41075409e-03  1.11301718e-03 
 1.55360000e+11  3.39893806e-03  1.11334587e-03 
 1.55440000e+11  3.38704746e-03  1.11367805e-03 
 1.55520000e+11  3.37509270e-03  1.11401341e-03 
 1.55600000e+11  3.36308445e-03  1.11435159e-03 
 1.55680000e+11  3.35103372e-03  1.11469226e-03 
 1.55760000e+11  3.33895174e-03  1.11503501e-03 
 1.55840000e+11  3.32684999e-03  1.11537946e-03 
 1.55920000e+11  3.31474021e-03  1.11572515e-03 
 1.56000000e+11  3.30263432e-03  1.11607165e-03 
 1.56080000e+11  3.29054444e-03  1.11641848e-03 
 1.56160000e+11  3.27848289e-03  1.11676513e-03 
 1.56240000e+11  3.26646213e-03  1.11711107e-03 
 1.56320000e+11  3.25449475e-03  1.11745577e-03 
 1.56400000e+11  3.24259347e-03  1.11779865e-03 
 1.56480000e+11  3.23077112e-03  1.11813913e-03 
 1.56560000e+11  3.21904060e-03  1.11847658e-03 
 1.56640000e+11  3.20741486e-03  1.11881039e-03 
 1.56720000e+11  3.19590690e-03  1.11913990e-03 
 1.56800000e+11  3.18452974e-03  1.11946445e-03 
 1.56880000e+11  3.17329638e-03  1.11978335e-03 
 1.56960000e+11  3.16221980e-03  1.12009590e-03 
 1.57040000e+11  3.15131293e-03  1.12040141e-03 
 1.57120000e+11  3.14058862e-03  1.12069915e-03 
 1.57200000e+11  3.13005962e-03  1.12098839e-03 
 1.57280000e+11  3.11973855e-03  1.12126842e-03 
 1.57360000e+11  3.10963791e-03  1.12153848e-03 
 1.57440000e+11  3.09976999e-03  1.12179785e-03 
 1.57520000e+11  3.09014691e-03  1.12204581e-03 
 1.57600000e+11  3.08078055e-03  1.12228162e-03 
 1.57680000e+11  3.07168256e-03  1.12250458e-03 
 1.57760000e+11  3.06286430e-03  1.12271399e-03 
 1.57840000e+11  3.05433682e-03  1.12290916e-03 
 1.57920000e+11  3.04611089e-03  1.12308943e-03 
 1.58000000e+11  3.03819687e-03  1.12325418e-03 
